expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
routed,4096,silu_and_mul,0.073216,0.073994,0.07168,0.077824,0.2148,257.7902,0.0018,0.8593,48,True
routed,4096,w2_gemm,0.207872,0.217233,0.206848,0.248832,61.9848,126.1084,0.5123,0.4204,48,True
routed,4096,full_chain,0.84992,0.831119,0.738304,0.877568,45.4989,94.9976,0.376,0.3167,48,True
routed,8192,w13_gemm,0.688128,0.762554,0.643072,0.891904,74.8983,94.4762,0.619,0.3149,48,True
routed,8192,silu_and_mul,0.157696,0.158106,0.150528,0.16384,0.1995,239.3766,0.0016,0.7979,48,True
routed,8192,w2_gemm,0.487424,0.489165,0.484384,0.494592,52.8694,101.1092,0.4369,0.337,48,True
routed,8192,full_chain,1.546752,1.555396,1.482752,1.712128,50.0021,98.2986,0.4132,0.3277,48,True
routed,16384,w13_gemm,1.794048,1.7442,1.317888,1.844224,57.4562,68.968,0.4748,0.2299,48,True
routed,16384,silu_and_mul,0.31744,0.318423,0.311296,0.324608,0.1982,237.8323,0.0016,0.7928,48,True
routed,16384,w2_gemm,0.96512,1.010013,0.837632,1.1776,53.4023,98.869,0.4413,0.3296,48,True
routed,16384,full_chain,3.13344,3.162563,3.091456,3.313664,49.3648,94.034,0.408,0.3134,48,True
routed,32768,w13_gemm,3.50208,3.51441,3.00544,3.651584,58.8674,68.8655,0.4865,0.2296,45,True
routed,32768,silu_and_mul,0.63488,0.637052,0.62464,0.657408,0.1982,237.8323,0.0016,0.7928,45,True
routed,32768,w2_gemm,2.339328,2.211656,1.681408,2.354176,44.0636,80.2346,0.3642,0.2674,45,True
routed,32768,full_chain,6.4512,6.533816,6.126592,7.036928,47.9544,89.8844,0.3963,0.2996,45,True
routed,65536,w13_gemm,6.966272,7.007887,6.964224,7.269376,59.1876,68.3369,0.4892,0.2278,23,True
routed,65536,silu_and_mul,1.269248,1.275986,1.256448,1.303552,0.1983,237.9282,0.0016,0.7931,23,True
routed,65536,w2_gemm,4.827136,4.829737,3.596288,5.199872,42.7082,77.115,0.353,0.257,23,True
routed,65536,full_chain,12.77184,12.898263,12.45696,13.704192,48.4446,90.0644,0.4004,0.3002,23,True
routed,131072,w13_gemm,14.109696,14.314353,13.91104,15.6672,58.4445,67.033,0.483,0.2234,11,True
routed,131072,silu_and_mul,2.592768,2.593608,2.57024,2.604032,0.1941,232.9479,0.0016,0.7765,11,True
routed,131072,w2_gemm,9.693184,9.744917,9.68704,10.208256,42.5368,76.4809,0.3515,0.2549,11,True
routed,131072,full_chain,26.347521,26.469171,24.922112,27.741184,46.9666,86.9584,0.3882,0.2899,11,True
routed,262144,w13_gemm,28.197887,28.88106,27.8016,31.080448,58.489,66.861,0.4834,0.2229,5,False
routed,262144,silu_and_mul,5.182976,5.187264,5.161984,5.220352,0.1942,233.0629,0.0016,0.7769,5,False
routed,262144,w2_gemm,19.940864,20.032164,19.250175,21.1968,41.354,74.1964,0.3418,0.2473,5,False
routed,262144,full_chain,52.915712,53.148222,51.315712,55.189503,46.7708,86.4174,0.3865,0.2881,5,False
routed,524288,w13_gemm,58.039295,58.542305,56.209408,61.63456,56.8328,64.8593,0.4697,0.2162,2,False
routed,524288,silu_and_mul,10.382848,10.384548,10.350592,10.407936,0.1939,232.6837,0.0016,0.7756,2,False
routed,524288,w2_gemm,38.276609,38.716887,37.634048,40.585217,43.0881,77.2256,0.3561,0.2574,2,False
routed,524288,full_chain,105.50016,105.585828,104.110077,107.105278,46.9176,86.5993,0.3877,0.2887,2,False
routed,1048576,w13_gemm,117.795837,117.481247,113.186813,121.982979,56.0043,63.8604,0.4628,0.2129,1,False
routed,1048576,silu_and_mul,20.771839,20.772783,20.728832,20.80768,0.1938,232.6148,0.0016,0.7754,1,False
routed,1048576,w2_gemm,76.725758,77.988946,75.256828,81.02298,42.9912,77.011,0.3553,0.2567,1,False
routed,1048576,full_chain,213.470718,213.789511,210.624512,216.411133,46.3747,85.5529,0.3833,0.2852,1,False
