expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
routed,16,w2_gemm,0.058368,0.058656,0.057344,0.059392,6.8985,435.6491,0.0986,0.7261,75,True
routed,16,full_chain,0.177168,0.178504,0.17408,0.183296,6.8191,430.5738,0.0974,0.7176,75,True
routed,32,w13_gemm,0.118784,0.11981,0.115712,0.123904,13.5592,429.2414,0.1937,0.7154,75,True
routed,32,silu_and_mul,0.021504,0.021912,0.02048,0.0256,0.0152,18.2857,0.0002,0.0305,75,True
routed,32,w2_gemm,0.065536,0.066294,0.063488,0.067584,12.288,392.0,0.1755,0.6533,75,True
routed,32,full_chain,0.186368,0.187148,0.183296,0.192512,12.9649,413.5385,0.1852,0.6892,75,True
routed,64,w13_gemm,0.125952,0.126772,0.123904,0.129056,25.575,410.0162,0.3654,0.6834,75,True
routed,64,silu_and_mul,0.020976,0.022588,0.019456,0.03072,0.0312,37.492,0.0004,0.0625,75,True
routed,64,w2_gemm,0.06656,0.067174,0.065536,0.068608,24.1979,393.8462,0.3457,0.6564,75,True
routed,64,full_chain,0.19456,0.195627,0.192512,0.197632,24.8381,404.2105,0.3548,0.6737,75,True
routed,128,w13_gemm,0.130048,0.13134,0.128,0.135168,49.539,407.1811,0.7077,0.6786,75,True
routed,128,silu_and_mul,0.019456,0.020318,0.018432,0.026624,0.0674,80.8421,0.001,0.1347,75,True
routed,128,w2_gemm,0.123392,0.123804,0.11984,0.126976,26.1056,220.9461,0.3729,0.3682,75,True
routed,128,full_chain,0.254976,0.255637,0.24992,0.259072,37.9055,320.7711,0.5415,0.5346,75,True
routed,256,w13_gemm,0.277504,0.278057,0.269312,0.28672,46.4314,200.2657,0.6633,0.3338,75,True
routed,256,silu_and_mul,0.019456,0.020253,0.018464,0.02048,0.1347,161.6842,0.0019,0.2695,75,True
routed,256,w2_gemm,0.131072,0.131832,0.130048,0.132096,49.152,224.0,0.7022,0.3733,75,True
routed,256,full_chain,0.410624,0.411854,0.403456,0.422912,47.0746,214.5037,0.6725,0.3575,75,True
routed,512,w13_gemm,0.473088,0.473539,0.47104,0.477184,54.4715,128.5541,0.7782,0.2143,75,True
routed,512,silu_and_mul,0.022528,0.023016,0.021504,0.027648,0.2327,279.2727,0.0033,0.4655,75,True
routed,512,w2_gemm,0.259072,0.259604,0.257024,0.26112,49.7348,129.5178,0.7105,0.2159,75,True
routed,512,full_chain,0.735232,0.735664,0.73216,0.73728,52.582,136.9136,0.7512,0.2282,75,True
routed,1024,w13_gemm,0.949248,0.950007,0.9472,0.951296,54.2952,75.1154,0.7756,0.1252,75,True
routed,1024,silu_and_mul,0.028704,0.029454,0.027648,0.03072,0.3653,438.3679,0.0052,0.7306,75,True
routed,1024,w2_gemm,0.490496,0.49097,0.488448,0.492544,52.5383,85.5115,0.7505,0.1425,75,True
routed,1024,full_chain,1.458176,1.45877,1.456128,1.460224,53.0251,86.2921,0.7575,0.1438,75,True
routed,2048,w13_gemm,1.655808,1.656466,1.644544,1.668096,62.2531,55.7279,0.8893,0.0929,75,True
routed,2048,silu_and_mul,0.055296,0.055808,0.054272,0.057344,0.3793,455.1111,0.0054,0.7585,75,True
routed,2048,w2_gemm,0.8192,0.820104,0.818176,0.820224,62.9146,71.68,0.8988,0.1195,75,True
routed,2048,full_chain,2.525216,2.526849,2.514944,2.536448,61.2382,69.7607,0.8748,0.1163,75,True
routed,4096,w13_gemm,3.281408,3.282043,3.2768,3.283968,62.8262,40.9025,0.8975,0.0682,75,True
routed,4096,silu_and_mul,0.10752,0.107441,0.105472,0.109568,0.3901,468.1143,0.0056,0.7802,75,True
routed,4096,w2_gemm,1.626112,1.62732,1.61792,1.634304,63.39,56.7456,0.9056,0.0946,75,True
routed,4096,full_chain,5.006848,5.008507,4.99712,5.018624,61.7713,55.2891,0.8824,0.0921,75,True
routed,8192,w13_gemm,6.116352,6.11713,6.111232,6.120448,67.4122,35.6591,0.963,0.0594,51,True
routed,8192,silu_and_mul,0.20992,0.210781,0.208896,0.212992,0.3996,479.5317,0.0057,0.7992,51,True
routed,8192,w2_gemm,3.210784,3.212188,3.202048,3.222528,64.2081,49.6401,0.9173,0.0827,51,True
routed,8192,full_chain,9.532416,9.533236,9.525248,9.541632,64.8901,50.1605,0.927,0.0836,51,True
routed,16384,w13_gemm,12.12928,12.135366,12.121088,12.167168,67.987,31.8136,0.9712,0.053,28,True
routed,16384,silu_and_mul,0.416256,0.416442,0.412672,0.418816,0.4031,483.6605,0.0058,0.8061,28,True
routed,16384,w2_gemm,6.219776,6.22152,6.211584,6.232064,66.2913,47.2045,0.947,0.0787,28,True
routed,16384,full_chain,18.759168,18.759723,18.743296,18.776064,65.9474,46.9532,0.9421,0.0783,28,True
routed,32768,w13_gemm,24.218624,24.219669,24.213505,24.222719,68.0991,29.7878,0.9728,0.0496,15,True
routed,32768,silu_and_mul,0.828416,0.828358,0.82432,0.832512,0.405,486.0519,0.0058,0.8101,15,True
routed,32768,w2_gemm,12.281344,12.282413,12.27264,12.301312,67.1452,45.7635,0.9592,0.0763,15,True
routed,32768,full_chain,37.319679,37.320438,37.308414,37.331966,66.2984,45.1802,0.9471,0.0753,15,True
routed,65536,w13_gemm,47.955967,47.956931,47.952896,47.962112,68.7826,29.0372,0.9826,0.0484,7,True
routed,65536,silu_and_mul,1.651712,1.651672,1.64352,1.657856,0.4063,487.5586,0.0058,0.8126,7,True
routed,65536,w2_gemm,24.469503,24.471062,24.451073,24.49408,67.4009,44.9093,0.9629,0.0748,7,True
routed,65536,full_chain,74.06694,74.070651,74.046463,74.099709,66.8108,44.51,0.9544,0.0742,7,True
routed,131072,w13_gemm,95.517181,95.517945,95.501312,95.535103,69.0668,28.6303,0.9867,0.0477,3,True
routed,131072,silu_and_mul,3.293184,3.294476,3.28704,3.3024,0.4076,489.0746,0.0058,0.8151,3,True
routed,131072,w2_gemm,48.881151,48.884798,48.862209,48.909313,67.4807,44.4476,0.964,0.0741,3,True
routed,131072,full_chain,147.700729,147.703562,147.666946,147.739655,67.0068,44.1294,0.9572,0.0735,3,True
routed,262144,w13_gemm,191.542786,193.324298,190.854141,204.862457,68.8835,28.2915,0.9841,0.0472,2,True
routed,262144,silu_and_mul,6.578176,6.580142,6.564864,6.597632,0.4081,489.6837,0.0058,0.8161,2,True
routed,262144,w2_gemm,97.599998,97.602375,97.55648,97.649666,67.5929,44.2637,0.9656,0.0738,2,True
routed,262144,full_chain,295.597046,297.899375,294.983673,311.297028,66.9624,43.8448,0.9566,0.0731,2,True
shared,1,w13_gemm,0.125952,0.127366,0.123904,0.13312,0.3996,399.7723,0.0057,0.6663,75,True
shared,1,silu_and_mul,0.02048,0.02179,0.016384,0.027648,0.0005,0.6,0.0,0.001,75,True
shared,1,w2_gemm,0.062464,0.063386,0.06144,0.064512,0.4029,403.1475,0.0058,0.6719,75,True
shared,1,full_chain,0.189504,0.19141,0.187392,0.196608,0.3984,398.6545,0.0057,0.6644,75,True
shared,2,w13_gemm,0.128512,0.129495,0.124928,0.135168,0.7833,391.9681,0.0112,0.6533,75,True
shared,2,silu_and_mul,0.021008,0.021669,0.016416,0.026624,0.001,1.1698,0.0,0.0019,75,True
shared,2,w2_gemm,0.062464,0.063222,0.06144,0.063488,0.8058,403.4098,0.0115,0.6723,75,True
shared,2,full_chain,0.192512,0.19325,0.18944,0.197632,0.7844,392.6808,0.0112,0.6545,75,True
shared,4,w13_gemm,0.116736,0.118293,0.114688,0.121856,1.7246,431.8596,0.0246,0.7198,75,True
shared,4,silu_and_mul,0.020512,0.022437,0.018432,0.026624,0.002,2.3963,0.0,0.004,75,True
shared,4,w2_gemm,0.057344,0.058084,0.05632,0.058368,1.7554,440.0,0.0251,0.7333,75,True
shared,4,full_chain,0.176128,0.176928,0.173056,0.181248,1.7148,429.7674,0.0245,0.7163,75,True
shared,8,w13_gemm,0.11776,0.119091,0.115712,0.12288,3.4193,428.8,0.0488,0.7147,75,True
shared,8,silu_and_mul,0.021504,0.023142,0.02048,0.03584,0.0038,4.5714,0.0001,0.0076,75,True
shared,8,w2_gemm,0.057344,0.058307,0.05632,0.058368,3.5109,441.1429,0.0502,0.7352,75,True
shared,8,full_chain,0.176128,0.177828,0.17408,0.182272,3.4297,430.8837,0.049,0.7181,75,True
shared,16,w13_gemm,0.11776,0.119398,0.115712,0.123904,6.8385,430.1913,0.0977,0.717,75,True
shared,16,silu_and_mul,0.021456,0.022056,0.016384,0.028672,0.0076,9.1633,0.0001,0.0153,75,True
shared,16,w2_gemm,0.058368,0.059045,0.057344,0.06144,6.8985,435.6491,0.0986,0.7261,75,True
shared,16,full_chain,0.177152,0.178546,0.17408,0.183296,6.8197,430.6127,0.0974,0.7177,75,True
shared,32,w13_gemm,0.118784,0.119972,0.116736,0.123904,13.5592,429.2414,0.1937,0.7154,75,True
shared,32,silu_and_mul,0.02048,0.021338,0.018496,0.022528,0.016,19.2,0.0002,0.032,75,True
shared,32,w2_gemm,0.065536,0.066456,0.064512,0.067584,12.288,392.0,0.1755,0.6533,75,True
shared,32,full_chain,0.186368,0.187435,0.183296,0.192512,12.9649,413.5385,0.1852,0.6892,75,True
shared,64,w13_gemm,0.125952,0.126915,0.123904,0.130048,25.575,410.0162,0.3654,0.6834,75,True
shared,64,silu_and_mul,0.020512,0.021542,0.016384,0.024576,0.032,38.3401,0.0005,0.0639,75,True
shared,64,w2_gemm,0.06656,0.067178,0.064512,0.068608,24.1979,393.8462,0.3457,0.6564,75,True
shared,64,full_chain,0.195584,0.195729,0.191488,0.19968,24.708,402.0942,0.353,0.6702,75,True
shared,128,w13_gemm,0.130048,0.131154,0.128,0.135168,49.539,407.1811,0.7077,0.6786,75,True
shared,128,silu_and_mul,0.02048,0.021541,0.017408,0.026624,0.064,76.8,0.0009,0.128,75,True
shared,128,w2_gemm,0.12288,0.123679,0.118784,0.126976,26.2144,221.8667,0.3745,0.3698,75,True
shared,128,full_chain,0.254976,0.254977,0.249856,0.25808,37.9055,320.7711,0.5415,0.5346,75,True
shared,256,w13_gemm,0.27904,0.280169,0.26224,0.290816,46.1758,199.1633,0.6597,0.3319,75,True
shared,256,silu_and_mul,0.019456,0.020685,0.019456,0.024576,0.1347,161.6842,0.0019,0.2695,75,True
shared,256,w2_gemm,0.132096,0.132362,0.131072,0.13312,48.771,222.2636,0.6967,0.3704,75,True
shared,256,full_chain,0.410624,0.411382,0.39936,0.420864,47.0746,214.5037,0.6725,0.3575,75,True
shared,512,w13_gemm,0.473088,0.473396,0.472064,0.473088,54.4715,128.5541,0.7782,0.2143,75,True
shared,512,silu_and_mul,0.022528,0.022958,0.021504,0.026624,0.2327,279.2727,0.0033,0.4655,75,True
shared,512,w2_gemm,0.259072,0.259916,0.257024,0.26112,49.7348,129.5178,0.7105,0.2159,75,True
shared,512,full_chain,0.735232,0.735684,0.73216,0.73728,52.582,136.9136,0.7512,0.2282,75,True
shared,1024,w13_gemm,0.946176,0.946669,0.945152,0.946176,54.4715,75.3593,0.7782,0.1256,75,True
shared,1024,silu_and_mul,0.029696,0.029721,0.027648,0.032768,0.3531,423.7241,0.005,0.7062,75,True
shared,1024,w2_gemm,0.489472,0.490231,0.487424,0.49152,52.6482,85.6904,0.7521,0.1428,75,True
shared,1024,full_chain,1.458176,1.458814,1.455104,1.460224,53.0251,86.2921,0.7575,0.1438,75,True
shared,2048,w13_gemm,1.654784,1.656363,1.646592,1.665024,62.2916,55.7624,0.8899,0.0929,75,True
shared,2048,silu_and_mul,0.055296,0.055727,0.054272,0.05632,0.3793,455.1111,0.0054,0.7585,75,True
shared,2048,w2_gemm,0.8192,0.820163,0.817152,0.820224,62.9146,71.68,0.8988,0.1195,75,True
shared,2048,full_chain,2.524672,2.52615,2.512896,2.537536,61.2514,69.7757,0.875,0.1163,75,True
shared,4096,w13_gemm,3.28192,3.282125,3.275776,3.282944,62.8164,40.8961,0.8974,0.0682,75,True
shared,4096,silu_and_mul,0.10752,0.107522,0.105472,0.108544,0.3901,468.1143,0.0056,0.7802,75,True
shared,4096,w2_gemm,1.625088,1.626788,1.61792,1.634304,63.4299,56.7813,0.9061,0.0946,75,True
shared,4096,full_chain,5.007904,5.010536,4.994048,5.049344,61.7583,55.2774,0.8823,0.0921,75,True
shared,8192,w13_gemm,6.116352,6.120899,6.110208,6.158336,67.4122,35.6591,0.963,0.0594,51,True
shared,8192,silu_and_mul,0.209968,0.210741,0.208896,0.211968,0.3995,479.4221,0.0057,0.799,51,True
shared,8192,w2_gemm,3.211264,3.212452,3.20512,3.222528,64.1985,49.6327,0.9171,0.0827,51,True
shared,8192,full_chain,9.531392,9.532826,9.521152,9.5488,64.897,50.1659,0.9271,0.0836,51,True
shared,16384,w13_gemm,12.13136,12.133174,12.122112,12.153856,67.9754,31.8081,0.9711,0.053,28,True
shared,16384,silu_and_mul,0.415744,0.416504,0.413696,0.41984,0.4035,484.2561,0.0058,0.8071,28,True
shared,16384,w2_gemm,6.217728,6.220148,6.209536,6.235136,66.3131,47.22,0.9473,0.0787,28,True
shared,16384,full_chain,18.758656,18.759339,18.748417,18.770945,65.9492,46.9545,0.9421,0.0783,28,True
shared,32768,w13_gemm,24.218624,24.219751,24.213505,24.223743,68.0991,29.7878,0.9728,0.0496,15,True
shared,32768,silu_and_mul,0.828416,0.82858,0.822272,0.83456,0.405,486.0519,0.0058,0.8101,15,True
shared,32768,w2_gemm,12.28032,12.281613,12.26752,12.291104,67.1508,45.7673,0.9593,0.0763,15,True
shared,32768,full_chain,37.319679,37.32136,37.303295,37.339134,66.2984,45.1802,0.9471,0.0753,15,True
shared,65536,w13_gemm,47.956993,47.958324,47.949825,47.965183,68.7811,29.0366,0.9826,0.0484,7,True
shared,65536,silu_and_mul,1.650688,1.651059,1.641472,1.65888,0.4066,487.861,0.0058,0.8131,7,True
shared,65536,w2_gemm,24.47104,24.470896,24.452097,24.498177,67.3967,44.9065,0.9628,0.0748,7,True
shared,65536,full_chain,74.072578,74.072966,74.043388,74.103806,66.8057,44.5067,0.9544,0.0742,7,True
shared,131072,w13_gemm,95.522305,95.526052,95.504387,95.555588,69.0631,28.6288,0.9866,0.0477,3,True
shared,131072,silu_and_mul,3.295232,3.296604,3.28192,3.31264,0.4073,488.7707,0.0058,0.8146,3,True
shared,131072,w2_gemm,48.889343,48.886969,48.860161,48.913406,67.4694,44.4401,0.9638,0.0741,3,True
shared,131072,full_chain,147.697151,147.698585,147.656708,147.732483,67.0084,44.1305,0.9573,0.0736,3,True
shared,262144,w13_gemm,190.882301,192.112927,190.821381,192.83046,69.1219,28.3894,0.9875,0.0473,2,True
shared,262144,silu_and_mul,6.582784,6.582784,6.561792,6.597632,0.4078,489.3409,0.0058,0.8156,2,True
shared,262144,w2_gemm,97.598976,97.594944,97.549309,97.630211,67.5936,44.2641,0.9656,0.0738,2,True
shared,262144,full_chain,295.060486,295.706036,294.961151,297.3461,67.0842,43.9246,0.9583,0.0732,2,True
