expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
routed,4096,silu_and_mul,0.07928,0.079444,0.077824,0.081664,0.1984,238.0722,0.0031,0.744,48,True
routed,4096,w2_gemm,0.630752,0.635758,0.628736,0.64512,20.4278,41.5605,0.3143,0.1299,48,True
routed,4096,full_chain,1.765152,1.782504,1.75152,1.82576,21.9077,45.7413,0.337,0.1429,48,True
routed,8192,w13_gemm,2.228224,2.147999,1.448352,2.327232,23.1304,29.1765,0.3559,0.0912,48,True
routed,8192,silu_and_mul,0.154512,0.154794,0.152416,0.156736,0.2036,244.3094,0.0031,0.7635,48,True
routed,8192,w2_gemm,1.065408,1.065039,1.011968,1.124352,24.1877,46.2575,0.3721,0.1446,48,True
routed,8192,full_chain,3.410288,3.394736,3.34848,3.42256,22.6787,44.5838,0.3489,0.1393,48,True
routed,16384,w13_gemm,4.278208,4.310761,3.677568,4.46432,24.094,28.9214,0.3707,0.0904,48,True
routed,16384,silu_and_mul,0.300032,0.300365,0.29696,0.302208,0.2097,251.6314,0.0032,0.7863,48,True
routed,16384,w2_gemm,2.269312,2.235684,2.019328,2.278208,22.7116,42.0482,0.3494,0.1314,48,True
routed,16384,full_chain,6.798208,6.917688,6.660288,7.68768,22.7533,43.3423,0.3501,0.1354,48,True
routed,32768,w13_gemm,8.513536,8.531636,8.33376,8.897632,24.2154,28.3281,0.3725,0.0885,29,True
routed,32768,silu_and_mul,0.591872,0.59203,0.5864,0.595936,0.2126,255.1142,0.0033,0.7972,29,True
routed,32768,w2_gemm,4.619248,4.681254,4.290528,5.101568,22.3151,40.6333,0.3433,0.127,29,True
routed,32768,full_chain,13.62232,13.577833,13.350016,13.64032,22.71,42.5671,0.3494,0.133,29,True
routed,65536,w13_gemm,16.814113,17.163743,16.789473,19.062496,24.5221,28.3127,0.3773,0.0885,15,True
routed,65536,silu_and_mul,1.183696,1.183181,1.174336,1.19008,0.2126,255.1245,0.0033,0.7973,15,True
routed,65536,w2_gemm,9.139248,9.142652,9.105408,9.16,22.5575,40.7303,0.347,0.1273,15,True
routed,65536,full_chain,27.456448,27.276243,26.923008,27.494368,22.5349,41.895,0.3467,0.1309,15,True
routed,131072,w13_gemm,33.740002,34.257505,33.578815,37.962017,24.4408,28.0325,0.376,0.0876,7,True
routed,131072,silu_and_mul,2.37288,2.373025,2.347808,2.390272,0.2121,254.5345,0.0033,0.7954,7,True
routed,131072,w2_gemm,18.199856,18.238723,18.166784,18.571712,22.655,40.7335,0.3485,0.1273,7,True
routed,131072,full_chain,54.418798,54.487838,54.110367,54.882626,22.7395,42.102,0.3498,0.1316,7,True
routed,262144,w13_gemm,70.145985,70.564618,67.295586,74.969826,23.5119,26.8774,0.3617,0.084,3,True
routed,262144,silu_and_mul,4.787808,4.77291,4.702208,4.79856,0.2102,252.2991,0.0032,0.7884,3,True
routed,262144,w2_gemm,37.16584,37.128483,36.435841,37.188831,22.1879,39.8092,0.3414,0.1244,3,True
routed,262144,full_chain,109.84259,109.882078,108.68528,110.459457,22.5314,41.6308,0.3466,0.1301,3,True
routed,524288,w13_gemm,142.499359,144.007419,137.765213,154.391998,23.1477,26.4169,0.3561,0.0826,1,True
routed,524288,silu_and_mul,9.586768,9.579862,9.518048,9.594112,0.21,252.0056,0.0032,0.7875,1,True
routed,524288,w2_gemm,74.322544,74.26879,73.505219,74.336349,22.1907,39.7717,0.3414,0.1243,1,True
routed,524288,full_chain,220.574707,220.897852,218.533859,224.080322,22.4405,41.4202,0.3452,0.1294,1,True
