expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
routed,4096,silu_and_mul,0.144384,0.144404,0.13824,0.147456,0.1997,239.6596,0.0017,0.7989,26,True
routed,4096,w2_gemm,0.467968,0.472494,0.463872,0.482304,50.4785,72.8228,0.4172,0.2427,26,True
routed,4096,full_chain,1.509376,1.510851,1.50528,1.513472,46.9703,79.5441,0.3882,0.2651,26,True
routed,8192,w13_gemm,1.736704,1.631109,1.20832,1.813504,54.4072,52.5283,0.4496,0.1751,26,True
routed,8192,silu_and_mul,0.292352,0.293335,0.282624,0.30208,0.1973,236.7215,0.0016,0.7891,26,True
routed,8192,w2_gemm,0.763904,0.874947,0.756736,1.052672,61.8463,81.6729,0.5111,0.2722,26,True
routed,8192,full_chain,2.891776,2.904515,2.853888,2.972672,49.0327,77.0538,0.4052,0.2568,26,True
routed,16384,w13_gemm,3.382272,3.370762,3.074048,3.483648,55.8733,50.5335,0.4618,0.1684,26,True
routed,16384,silu_and_mul,0.576512,0.576696,0.5632,0.58368,0.2001,240.0853,0.0017,0.8003,26,True
routed,16384,w2_gemm,1.631232,1.593876,1.41312,1.685504,57.9251,72.9592,0.4787,0.2432,26,True
routed,16384,full_chain,5.364736,5.38405,5.351424,5.433344,52.8606,79.8442,0.4369,0.2661,26,True
routed,32768,w13_gemm,6.721536,6.707507,6.624256,6.822912,56.2308,49.1408,0.4647,0.1638,26,True
routed,32768,silu_and_mul,1.18272,1.172091,1.142784,1.193984,0.195,234.0572,0.0016,0.7802,26,True
routed,32768,w2_gemm,4.23936,4.31956,4.103168,4.586496,44.5771,54.7865,0.3684,0.1826,26,True
routed,32768,full_chain,11.68896,11.862979,11.42784,12.701696,48.5215,71.8101,0.401,0.2394,26,True
routed,65536,w13_gemm,13.413376,13.792932,13.067264,14.942208,56.3553,48.3896,0.4657,0.1613,17,True
routed,65536,silu_and_mul,2.280448,2.279343,2.260992,2.292736,0.2023,242.7804,0.0017,0.8093,17,True
routed,65536,w2_gemm,6.58432,6.670235,6.581248,7.297024,57.4026,69.6734,0.4744,0.2322,17,True
routed,65536,full_chain,22.532608,22.470369,21.174273,23.83872,50.3418,73.7362,0.416,0.2458,17,True
routed,131072,w13_gemm,27.24608,27.6437,26.549248,30.057472,55.4879,47.2216,0.4586,0.1574,8,True
routed,131072,silu_and_mul,4.747776,4.748884,4.717568,4.773888,0.1944,233.2242,0.0016,0.7774,8,True
routed,131072,w2_gemm,13.516288,13.811855,13.320192,14.567424,55.9262,67.4547,0.4622,0.2248,8,True
routed,131072,full_chain,44.858881,44.964455,43.021313,47.463455,50.5734,73.6897,0.418,0.2456,8,True
routed,262144,w13_gemm,56.0896,56.257065,53.07597,60.278786,53.9076,45.6711,0.4455,0.1522,4,False
routed,262144,silu_and_mul,9.499136,9.502171,9.463808,9.539584,0.1943,233.1362,0.0016,0.7771,4,False
routed,262144,w2_gemm,27.739136,27.954217,26.9312,29.489153,54.5016,65.5286,0.4504,0.2184,4,False
routed,262144,full_chain,91.503616,91.267093,88.287231,93.574142,49.5864,72.0624,0.4098,0.2402,4,False
routed,524288,w13_gemm,114.136574,114.355405,109.785088,117.896194,52.9831,44.7868,0.4379,0.1493,2,False
routed,524288,silu_and_mul,18.203696,18.201669,18.166784,18.229248,0.2028,243.3124,0.0017,0.811,2,False
routed,524288,w2_gemm,56.846848,56.769802,54.896641,58.296322,53.1895,63.8496,0.4396,0.2128,2,False
routed,524288,full_chain,187.393539,187.404309,185.85907,189.085693,48.4257,70.2833,0.4002,0.2343,2,False
routed,1048576,w13_gemm,238.753792,238.355558,233.082886,240.783356,50.6573,42.7724,0.4187,0.1426,1,False
routed,1048576,silu_and_mul,38.025215,38.027805,37.962753,38.078465,0.1941,232.9604,0.0016,0.7765,1,False
