expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
shared,4,w13_gemm,0.126976,0.123786,0.098624,0.128448,0.7267,182.1613,0.0112,0.5693,26,True
shared,4,silu_and_mul,0.0192,0.019996,0.018432,0.029472,0.0029,3.52,0.0,0.011,26,True
shared,4,w2_gemm,0.063968,0.064726,0.062016,0.065824,0.7213,180.9225,0.0111,0.5654,26,True
shared,4,full_chain,0.165984,0.166549,0.16368,0.167936,0.8342,209.4837,0.0128,0.6546,26,True
shared,8,w13_gemm,0.099504,0.10048,0.098432,0.100352,1.8547,233.0716,0.0285,0.7283,26,True
shared,8,silu_and_mul,0.01904,0.019589,0.018432,0.022432,0.0059,7.0992,0.0001,0.0222,26,True
shared,8,w2_gemm,0.0612,0.061445,0.059392,0.062976,1.5078,189.7412,0.0232,0.5929,26,True
shared,8,full_chain,0.162912,0.16347,0.161728,0.164032,1.6999,214.4647,0.0262,0.6702,26,True
shared,16,w13_gemm,0.100656,0.101795,0.100256,0.101696,3.6669,231.6249,0.0564,0.7238,26,True
shared,16,silu_and_mul,0.018896,0.019744,0.018304,0.024224,0.0119,14.3065,0.0002,0.0447,26,True
shared,16,w2_gemm,0.063488,0.063938,0.061568,0.06496,2.9068,184.129,0.0447,0.5754,26,True
shared,16,full_chain,0.16776,0.168369,0.165888,0.169568,3.3016,210.2691,0.0508,0.6571,26,True
shared,32,w13_gemm,0.127328,0.128499,0.124928,0.130112,5.7976,185.0354,0.0892,0.5782,26,True
shared,32,silu_and_mul,0.019136,0.020799,0.018336,0.029472,0.0235,28.2542,0.0004,0.0883,26,True
shared,32,w2_gemm,0.07544,0.075896,0.07376,0.076928,4.8926,157.0206,0.0753,0.4907,26,True
shared,32,full_chain,0.208224,0.20911,0.205472,0.210848,5.32,172.6338,0.0818,0.5395,26,True
shared,64,w13_gemm,0.127568,0.128605,0.125248,0.130816,11.5734,188.5403,0.1781,0.5892,26,True
