expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
routed,4096,silu_and_mul,0.073728,0.074241,0.069632,0.078848,0.5689,682.6666,0.0016,0.7901,75,True
routed,4096,w2_gemm,0.524288,0.525334,0.519168,0.530432,196.608,176.0,0.5431,0.2037,75,True
routed,4096,full_chain,1.518592,1.519536,1.499136,1.528832,203.6621,182.29,0.5626,0.211,75,True
routed,8192,w13_gemm,2.058752,2.013576,1.824768,2.06848,200.2752,105.9398,0.5532,0.1226,75,True
routed,8192,silu_and_mul,0.151552,0.152064,0.146432,0.155648,0.5535,664.2162,0.0015,0.7688,75,True
routed,8192,w2_gemm,0.973824,0.976302,0.940032,1.00864,211.6999,163.6677,0.5848,0.1894,75,True
routed,8192,full_chain,3.130368,3.15263,3.120128,3.186688,197.5995,152.7458,0.5459,0.1768,75,True
routed,16384,w13_gemm,4.161024,4.07509,3.707904,4.245504,198.1805,92.7358,0.5475,0.1073,58,True
routed,16384,silu_and_mul,0.305152,0.304907,0.297984,0.309248,0.5498,659.7584,0.0015,0.7636,58,True
routed,16384,w2_gemm,2.159616,2.095864,1.804288,2.18112,190.9214,135.9507,0.5274,0.1574,58,True
routed,16384,full_chain,6.539776,6.522081,6.428672,6.555648,189.1683,134.6841,0.5226,0.1559,58,True
routed,32768,w13_gemm,8.27904,8.318566,8.275968,8.462336,199.21,87.1382,0.5503,0.1009,30,True
routed,32768,silu_and_mul,0.598528,0.598529,0.591872,0.605184,0.5606,672.7391,0.0015,0.7786,30,True
routed,32768,w2_gemm,4.37248,4.335186,3.90144,4.378624,188.5963,128.5396,0.521,0.1488,30,True
routed,32768,full_chain,14.050816,13.801843,13.1072,14.215168,176.092,120.0009,0.4864,0.1389,30,True
routed,65536,w13_gemm,16.558593,16.817299,16.542721,18.084864,199.2038,84.0958,0.5503,0.0973,15,True
routed,65536,silu_and_mul,1.204224,1.204573,1.193984,1.215488,0.5573,668.7347,0.0015,0.774,15,True
routed,65536,w2_gemm,8.926208,8.968112,8.694784,9.439232,184.7669,123.1103,0.5104,0.1425,15,True
routed,65536,full_chain,27.938816,27.618266,25.940992,28.68224,177.1182,117.9979,0.4893,0.1366,15,True
routed,131072,w13_gemm,33.50835,34.44695,33.208321,36.575233,196.8784,81.6121,0.5439,0.0945,8,True
routed,131072,silu_and_mul,2.42176,2.423073,2.402304,2.444288,0.5542,665.0588,0.0015,0.7697,8,True
routed,131072,w2_gemm,17.780737,18.277644,17.774591,19.482624,185.5117,122.1912,0.5125,0.1414,8,True
routed,131072,full_chain,54.776833,54.721167,52.74419,56.585217,180.6776,118.991,0.4991,0.1377,8,True
routed,262144,w13_gemm,69.882881,69.868196,66.822144,72.835075,188.8036,77.5446,0.5216,0.0898,4,True
routed,262144,silu_and_mul,4.845568,4.84803,4.788224,4.881408,0.554,664.7777,0.0015,0.7694,4,True
routed,262144,w2_gemm,36.611073,37.231882,35.830784,39.319553,180.1933,118.0007,0.4978,0.1366,4,True
routed,262144,full_chain,110.169086,110.330656,107.312126,113.262589,179.6683,117.641,0.4963,0.1362,4,True
routed,524288,w13_gemm,141.13485,141.142101,136.22374,145.645569,186.9721,76.4358,0.5165,0.0885,2,False
routed,524288,silu_and_mul,9.709056,9.702073,9.587712,9.76896,0.553,663.5507,0.0015,0.768,2,False
routed,524288,w2_gemm,75.055103,75.032085,72.35891,78.522369,175.7927,114.7837,0.4856,0.1329,2,False
routed,524288,full_chain,219.799553,219.879711,217.410553,221.666306,180.1086,117.5858,0.4975,0.1361,2,False
shared,1,w13_gemm,0.080896,0.081677,0.079872,0.08192,0.6222,622.4304,0.0017,0.7204,75,True
shared,1,silu_and_mul,0.016384,0.016638,0.014432,0.020544,0.0006,0.75,0.0,0.0009,75,True
shared,1,w2_gemm,0.044112,0.044941,0.044032,0.045056,0.5705,570.8698,0.0016,0.6607,75,True
shared,1,full_chain,0.125952,0.125896,0.120832,0.125952,0.5995,599.8049,0.0017,0.6942,75,True
shared,2,w13_gemm,0.086016,0.087082,0.084992,0.089088,1.1703,585.6191,0.0032,0.6778,75,True
shared,2,silu_and_mul,0.016384,0.016854,0.014336,0.023584,0.0013,1.5,0.0,0.0017,75,True
shared,2,w2_gemm,0.044608,0.045574,0.044032,0.053248,1.1283,564.8895,0.0031,0.6538,75,True
shared,2,full_chain,0.131072,0.131651,0.129024,0.134144,1.1522,576.75,0.0032,0.6675,75,True
shared,4,w13_gemm,0.086016,0.087329,0.084992,0.089088,2.3406,586.0952,0.0065,0.6784,75,True
shared,4,silu_and_mul,0.016384,0.017368,0.01536,0.023552,0.0025,3.0,0.0,0.0035,75,True
shared,4,w2_gemm,0.045056,0.04516,0.044032,0.04608,2.2342,560.0,0.0062,0.6481,75,True
shared,4,full_chain,0.131072,0.131666,0.129024,0.13312,2.3043,577.5,0.0064,0.6684,75,True
shared,8,w13_gemm,0.086016,0.084502,0.0768,0.089088,4.6811,587.0476,0.0129,0.6795,75,True
shared,8,silu_and_mul,0.016384,0.016936,0.014336,0.02048,0.005,6.0,0.0,0.0069,75,True
shared,8,w2_gemm,0.04096,0.041519,0.039936,0.041984,4.9152,617.6,0.0136,0.7148,75,True
shared,8,full_chain,0.119808,0.120488,0.11776,0.121856,5.0419,633.4359,0.0139,0.7331,75,True
shared,16,w13_gemm,0.078848,0.079933,0.077824,0.08192,10.2134,642.4935,0.0282,0.7436,75,True
shared,16,silu_and_mul,0.015888,0.016024,0.014336,0.017408,0.0103,12.3746,0.0,0.0143,75,True
shared,16,w2_gemm,0.04096,0.04213,0.039936,0.044032,9.8304,620.8,0.0272,0.7185,75,True
shared,16,full_chain,0.120832,0.121981,0.118784,0.124928,9.9984,631.322,0.0276,0.7307,75,True
shared,32,w13_gemm,0.078912,0.080365,0.077824,0.082944,20.4102,646.1249,0.0564,0.7478,75,True
shared,32,silu_and_mul,0.016384,0.017486,0.014336,0.028672,0.02,24.0,0.0001,0.0278,75,True
shared,32,w2_gemm,0.04256,0.042951,0.04096,0.044032,18.9217,603.6211,0.0523,0.6986,75,True
shared,32,full_chain,0.12288,0.123886,0.120832,0.126976,19.6635,627.2,0.0543,0.7259,75,True
shared,64,w13_gemm,0.08192,0.083005,0.080896,0.084992,39.3216,630.4,0.1086,0.7296,75,True
shared,64,silu_and_mul,0.016384,0.017117,0.015264,0.02048,0.04,48.0,0.0001,0.0556,75,True
shared,64,w2_gemm,0.045056,0.045793,0.043008,0.047104,35.7469,581.8182,0.0987,0.6734,75,True
shared,64,full_chain,0.128,0.128881,0.124928,0.131072,37.7539,614.4,0.1043,0.7111,75,True
shared,128,w13_gemm,0.094208,0.094598,0.09216,0.095232,68.3854,562.0869,0.1889,0.6506,75,True
shared,128,silu_and_mul,0.016384,0.017427,0.014336,0.021504,0.08,96.0,0.0002,0.1111,75,True
shared,128,w2_gemm,0.050176,0.050632,0.047104,0.052224,64.1985,543.347,0.1773,0.6289,75,True
shared,128,full_chain,0.14336,0.143976,0.141312,0.145408,67.4176,570.5143,0.1862,0.6603,75,True
shared,256,w13_gemm,0.100352,0.100726,0.098304,0.1024,128.3971,553.7959,0.3547,0.641,75,True
shared,256,silu_and_mul,0.016384,0.018163,0.014336,0.026528,0.16,192.0,0.0004,0.2222,75,True
shared,256,w2_gemm,0.070144,0.072582,0.059392,0.082944,91.8461,418.5693,0.2537,0.4845,75,True
shared,256,full_chain,0.159744,0.160568,0.156672,0.165888,121.006,551.3846,0.3343,0.6382,75,True
shared,512,w13_gemm,0.129024,0.130092,0.124992,0.132096,199.7288,471.3651,0.5517,0.5456,75,True
shared,512,silu_and_mul,0.017408,0.018322,0.01536,0.0256,0.3012,361.4118,0.0008,0.4183,75,True
shared,512,w2_gemm,0.075776,0.076312,0.073728,0.078848,170.0393,442.8108,0.4697,0.5125,75,True
shared,512,full_chain,0.210944,0.210946,0.205824,0.212992,183.2711,477.2039,0.5063,0.5523,75,True
